,Age,Gender,family_history,benefits,care_options,anonymity,leave,work_interfere
567,0.3181818181818182,1,0,2,0,0,2,4
568,0.29545454545454547,1,1,2,1,0,2,4
569,0.4545454545454546,1,1,0,0,0,0,4
570,0.11363636363636365,1,1,1,2,0,0,3
571,0.5454545454545454,1,0,2,2,2,2,2
572,0.20454545454545456,0,0,0,1,0,0,4
573,0.18181818181818182,0,1,2,2,2,1,4
574,0.7272727272727273,1,0,1,2,0,0,1
575,0.4318181818181818,1,1,0,0,0,2,1
576,0.11363636363636365,1,0,0,0,0,0,0
577,0.34090909090909094,1,1,0,1,2,4,4
578,0.25,1,0,2,2,2,3,1
579,0.36363636363636365,1,1,2,0,0,0,4
580,0.5227272727272727,1,1,2,0,0,0,2
581,0.7272727272727273,1,1,0,0,0,0,0
582,0.25,1,0,2,1,2,1,1
583,0.38636363636363635,1,0,1,2,2,4,1
584,0.20454545454545456,1,0,1,0,2,0,4
585,0.5,0,0,0,1,0,2,1
586,0.20454545454545456,1,0,1,0,0,0,2
587,0.25,0,0,2,2,2,0,1
588,0.29545454545454547,1,1,1,0,0,2,4
589,0.5681818181818182,1,0,1,2,0,2,4
590,0.36363636363636365,1,1,2,2,0,0,4
591,0.25,1,1,0,0,1,1,4
592,0.022727272727272728,1,1,1,0,0,0,4
593,0.5227272727272727,1,1,2,1,0,0,4
594,0.25,1,1,2,2,0,0,1
595,0.11363636363636365,1,0,2,1,0,0,3
596,0.13636363636363635,0,1,2,1,0,1,4
597,0.29545454545454547,1,0,0,0,0,0,0
598,0.5681818181818182,1,0,0,1,0,0,0
599,0.29545454545454547,1,1,1,0,0,1,3
600,0.25,1,1,2,2,0,0,2
601,0.38636363636363635,1,1,1,0,0,4,0
602,0.34090909090909094,1,1,2,1,2,1,4
603,0.2727272727272727,0,1,1,2,2,1,2
604,0.20454545454545456,1,0,2,1,2,0,0
605,0.3181818181818182,1,0,1,2,0,0,4
606,0.7272727272727273,1,0,0,0,0,0,4
607,0.13636363636363635,1,0,0,1,0,0,1
608,0.20454545454545456,1,0,0,0,0,0,0
609,0.20454545454545456,1,0,1,0,0,0,1
610,0.3181818181818182,1,0,1,2,2,2,4
611,0.5454545454545454,1,0,1,2,0,4,3
612,0.4318181818181818,1,0,0,0,0,0,2
613,0.2727272727272727,1,0,0,1,0,2,4
614,0.25,1,0,2,0,0,4,3
615,0.2727272727272727,1,0,1,1,0,1,2
616,0.38636363636363635,1,0,2,0,0,0,1
617,0.38636363636363635,1,1,2,2,2,3,3
618,0.4545454545454546,1,1,1,1,0,0,2
619,0.09090909090909091,1,1,2,2,2,4,4
620,0.13636363636363635,1,1,0,0,0,2,4
621,0.09090909090909091,1,0,0,1,0,0,1
622,0.29545454545454547,0,0,2,2,0,4,2
623,0.11363636363636365,0,1,2,2,2,2,4
624,0.29545454545454547,0,1,0,0,0,0,4
625,0.2272727272727273,0,1,2,2,0,1,3
626,0.4318181818181818,2,1,2,2,0,1,4
627,0.36363636363636365,1,1,1,2,2,2,4
628,0.3181818181818182,2,0,1,2,2,3,4
629,0.2272727272727273,1,1,2,1,0,0,4
630,0.13636363636363635,0,0,1,0,0,0,4
631,0.8409090909090909,1,1,2,2,0,0,3
632,0.29545454545454547,1,0,1,0,1,4,4
633,0.36363636363636365,0,0,2,2,0,2,4
634,0.38636363636363635,1,0,0,0,0,4,3
635,0.2272727272727273,1,0,1,0,0,2,1
636,0.4090909090909091,1,1,1,0,0,2,2
637,0.2727272727272727,1,0,1,0,2,2,2
638,0.38636363636363635,1,0,2,1,2,4,0
639,0.7045454545454546,1,1,1,2,0,1,4
640,0.4090909090909091,1,0,2,2,2,4,0
641,0.38636363636363635,1,0,1,0,0,4,0
642,0.25,0,1,2,2,1,1,4
643,0.8636363636363636,1,0,2,2,2,1,1
644,0.29545454545454547,0,1,2,0,1,0,3
645,0.4318181818181818,1,0,1,0,0,0,1
646,0.1590909090909091,1,1,1,0,0,0,4
647,0.2727272727272727,1,0,1,0,0,4,4
648,0.18181818181818182,0,1,1,2,0,2,4
649,0.09090909090909091,0,0,1,0,0,0,2
650,0.4772727272727273,1,0,0,0,0,0,3
651,0.25,1,1,0,1,0,0,1
652,0.7954545454545455,1,1,0,1,0,4,4
653,0.36363636363636365,0,1,0,0,0,0,1
654,0.3181818181818182,1,0,2,1,0,4,1
655,0.1590909090909091,1,0,1,0,0,0,0
656,0.25,1,0,1,0,1,1,3
657,0.3181818181818182,1,0,1,0,0,0,1
658,0.2727272727272727,1,1,2,2,2,0,4
659,0.29545454545454547,1,0,0,0,0,2,0
660,0.045454545454545456,0,0,2,2,2,2,3
661,0.20454545454545456,1,0,0,0,0,0,1
662,0.3181818181818182,1,0,0,1,0,0,1
663,0.18181818181818182,1,0,1,0,0,1,1
664,0.2727272727272727,1,0,0,0,2,4,4
665,0.2727272727272727,1,0,1,0,0,3,4
666,0.09090909090909091,1,0,0,0,0,4,0
667,0.13636363636363635,1,0,0,1,0,0,0
668,0.18181818181818182,1,0,1,0,0,0,1
669,0.5681818181818182,1,0,0,0,0,0,0
670,0.18181818181818182,1,0,1,1,0,1,1
671,0.11363636363636365,1,1,0,1,0,0,4
672,0.18181818181818182,1,0,2,1,0,2,0
673,0.18181818181818182,0,1,0,0,0,0,1
674,0.38636363636363635,1,1,0,0,0,0,4
675,0.2272727272727273,1,0,0,1,0,0,4
676,0.09090909090909091,1,0,1,0,0,0,0
677,0.25,0,1,0,0,0,0,3
678,0.25,1,0,1,2,2,4,0
679,0.6136363636363636,1,0,2,1,0,4,2
680,0.34090909090909094,1,0,1,0,0,2,3
681,0.4545454545454546,1,0,2,2,0,0,4
682,0.022727272727272728,2,1,0,1,0,1,2
683,0.25,0,0,2,2,2,2,3
684,0.06818181818181818,0,0,1,0,0,0,0
685,0.11363636363636365,0,1,0,1,0,0,4
686,0.34090909090909094,0,1,2,2,2,2,3
687,0.7045454545454546,1,1,2,1,2,2,4
688,0.2272727272727273,1,0,0,0,0,0,0
689,0.20454545454545456,0,0,0,1,2,4,4
690,0.11363636363636365,1,0,2,0,0,2,4
691,0.25,1,0,1,0,2,2,1
692,0.2727272727272727,1,0,0,0,2,2,0
693,0.2272727272727273,0,0,2,1,0,2,0
694,0.3181818181818182,1,0,1,0,0,0,0
695,0.3181818181818182,1,0,2,2,2,4,4
696,0.4318181818181818,1,0,1,0,0,2,0
697,0.4772727272727273,0,0,1,2,0,3,0
698,0.29545454545454547,1,0,0,0,0,0,0
699,0.25,1,0,1,0,0,1,0
700,0.2727272727272727,1,0,2,0,0,0,0
701,0.34090909090909094,1,1,1,2,1,3,3
702,0.4318181818181818,1,1,2,2,2,0,4
703,0.11363636363636365,1,0,2,2,2,2,2
704,0.5681818181818182,1,1,2,1,0,2,4
705,0.3181818181818182,1,0,0,0,0,0,3
706,0.18181818181818182,1,0,0,1,0,0,1
707,0.3181818181818182,1,0,0,1,0,4,4
708,0.4318181818181818,0,0,0,1,0,0,0
709,0.25,1,0,2,2,2,4,2
710,0.36363636363636365,1,0,1,0,0,2,0
711,0.20454545454545456,1,0,0,1,0,0,0
712,0.2727272727272727,1,1,0,0,0,4,1
713,0.25,1,0,2,2,2,0,1
714,0.3181818181818182,1,1,2,2,0,3,4
715,0.29545454545454547,1,0,1,0,0,1,4
716,0.1590909090909091,1,0,2,2,2,2,0
717,0.4318181818181818,1,0,2,2,2,2,0
718,0.25,1,1,1,0,0,4,0
719,0.20454545454545456,1,0,2,1,0,0,0
720,0.34090909090909094,1,0,0,0,0,0,0
721,0.2727272727272727,1,1,0,0,1,3,4
722,0.25,1,0,1,2,0,1,0
723,0.1590909090909091,1,1,0,0,0,0,1
724,0.34090909090909094,1,1,1,2,0,0,4
725,0.29545454545454547,1,0,1,0,1,0,1
726,0.06818181818181818,1,0,0,0,0,4,3
727,0.2727272727272727,1,1,0,0,1,3,4
728,0.25,1,0,0,1,0,0,0
729,0.5681818181818182,1,0,1,0,2,3,4
730,0.4318181818181818,1,0,1,0,0,0,2
731,0.13636363636363635,1,0,1,0,0,0,0
732,0.25,1,0,0,1,0,4,0
733,0.29545454545454547,1,0,2,2,2,0,0
734,0.29545454545454547,1,0,0,1,0,2,0
735,0.34090909090909094,1,0,1,1,0,4,1
736,0.5681818181818182,1,0,2,2,2,0,0
737,0.34090909090909094,1,0,0,1,0,0,4
738,0.20454545454545456,1,0,1,0,2,0,0
739,0.4090909090909091,1,1,0,0,0,0,4
740,0.4318181818181818,1,1,1,2,2,4,4
741,0.3181818181818182,1,0,1,2,0,3,0
742,0.4772727272727273,1,0,1,0,0,4,4
743,0.29545454545454547,1,1,2,2,0,2,4
744,0.4090909090909091,1,0,2,2,0,3,4
745,0.2727272727272727,1,0,0,1,0,0,4
746,0.2272727272727273,1,0,2,1,2,4,0
747,0.3181818181818182,1,0,1,0,1,1,0
748,0.38636363636363635,1,1,2,2,2,4,3
749,0.022727272727272728,1,0,0,1,0,1,4
750,0.34090909090909094,1,1,2,2,0,4,0
751,0.5454545454545454,1,0,0,1,2,4,0
752,0.4318181818181818,1,1,0,1,0,0,4
753,0.5,1,0,1,0,2,4,1
754,0.4090909090909091,1,0,2,2,2,4,1
755,0.25,0,1,0,0,0,0,4
756,0.4545454545454546,0,1,2,1,0,0,4
757,0.18181818181818182,1,1,2,0,0,1,4
758,0.36363636363636365,1,0,1,0,2,2,3
759,0.06818181818181818,1,0,1,2,1,0,2
760,0.29545454545454547,1,1,1,2,2,2,4
761,0.4318181818181818,0,1,2,2,0,0,3
762,0.4318181818181818,1,1,1,0,0,4,4
763,0.4545454545454546,1,1,1,0,1,3,4
764,0.20454545454545456,0,0,0,1,0,2,4
765,0.4772727272727273,1,0,1,0,2,2,0
766,0.34090909090909094,0,1,2,2,2,2,4
767,0.20454545454545456,1,0,0,1,0,2,1
768,0.4090909090909091,0,0,2,0,0,0,1
769,0.2272727272727273,1,0,0,1,0,2,1
770,0.4772727272727273,1,0,0,0,0,0,4
771,0.34090909090909094,1,1,1,2,2,4,4
772,0.3181818181818182,1,0,0,1,0,0,0
773,0.2272727272727273,1,0,0,1,0,0,0
774,0.4318181818181818,1,1,1,0,2,2,3
775,0.4772727272727273,1,0,2,2,2,4,4
776,0.5681818181818182,1,0,0,0,0,0,4
777,0.3181818181818182,2,0,0,0,0,0,4
778,0.20454545454545456,0,0,0,1,0,0,0
779,0.29545454545454547,0,0,0,0,0,0,0
780,0.5681818181818182,1,0,0,0,0,0,1
781,0.34090909090909094,1,0,1,2,2,1,4
782,0.36363636363636365,1,1,0,1,2,4,4
783,0.34090909090909094,1,0,0,0,0,0,0
784,0.1590909090909091,1,0,0,0,0,0,0
785,0.1590909090909091,1,1,2,2,2,0,4
786,0.3181818181818182,1,1,1,2,2,2,0
787,0.1590909090909091,1,1,2,2,2,0,4
788,0.4318181818181818,1,0,0,0,0,2,0
789,0.4772727272727273,1,0,2,2,2,2,1
790,0.25,1,0,0,1,0,2,3
791,0.34090909090909094,1,0,2,2,0,0,4
792,0.4318181818181818,0,0,0,1,2,1,2
793,0.38636363636363635,0,0,2,0,2,3,4
794,0.09090909090909091,0,1,0,1,0,3,4
795,0.4545454545454546,1,0,2,2,0,2,1
796,0.3181818181818182,0,1,2,0,0,0,2
797,0.2272727272727273,1,0,0,0,0,0,0
798,0.20454545454545456,1,1,1,0,0,0,0
799,0.38636363636363635,0,0,0,0,0,4,4
800,0.25,1,0,2,2,2,4,1
801,0.11363636363636365,1,1,1,2,0,4,4
802,0.4772727272727273,1,0,2,0,0,0,0
803,0.2727272727272727,0,0,2,2,2,4,0
804,0.3181818181818182,1,0,0,1,0,2,0
805,0.2272727272727273,2,0,1,2,0,1,4
806,0.5,0,1,2,2,2,0,4
807,0.4090909090909091,0,1,0,0,0,0,0
808,0.20454545454545456,1,0,0,1,0,4,0
809,0.5227272727272727,1,1,2,2,0,0,4
810,0.25,1,0,0,0,0,0,1
811,0.25,1,0,1,0,0,1,4
812,0.38636363636363635,1,0,1,0,2,3,2
813,0.2272727272727273,1,0,1,2,0,0,1
814,0.4090909090909091,0,0,0,1,0,0,4
815,0.4772727272727273,0,0,0,1,0,0,4
816,0.4772727272727273,1,1,2,2,2,3,4
817,0.5909090909090909,1,1,1,2,1,4,4
818,0.18181818181818182,2,0,1,1,2,4,4
819,0.38636363636363635,1,1,1,2,0,2,2
820,0.5,0,1,2,1,0,0,4
821,0.38636363636363635,1,1,1,2,0,2,2
822,0.4545454545454546,1,0,1,2,1,3,1
823,0.36363636363636365,1,0,0,1,0,0,0
824,0.5681818181818182,1,0,2,0,0,0,0
825,0.6818181818181819,0,1,0,0,1,3,2
826,0.045454545454545456,1,0,0,1,0,0,1
827,0.5,1,0,0,1,0,2,4
828,0.25,0,0,0,0,0,0,3
829,0.38636363636363635,1,1,1,2,2,0,4
830,0.25,1,1,2,2,2,4,4
831,0.5,1,0,2,1,0,0,1
832,0.25,1,0,1,2,2,4,3
833,0.25,0,1,2,1,0,0,3
834,0.36363636363636365,1,0,1,0,0,0,4
835,0.5909090909090909,1,1,0,0,0,1,4
836,0.13636363636363635,0,1,2,2,2,4,2
837,0.6590909090909091,0,0,0,0,0,3,0
838,0.5681818181818182,1,1,0,0,0,4,0
839,0.4090909090909091,1,0,2,2,2,1,3
840,0.5681818181818182,1,0,0,0,0,3,4
841,0.4090909090909091,1,0,1,0,0,1,4
842,0.29545454545454547,0,1,2,2,0,1,4
843,0.38636363636363635,1,0,0,1,0,0,4
844,0.34090909090909094,1,1,2,0,2,1,0
845,0.4318181818181818,1,0,0,1,0,0,4
846,0.36363636363636365,1,0,0,0,2,0,4
847,0.4090909090909091,1,0,1,0,0,4,4
848,0.5,1,1,1,2,2,4,4
849,0.5,1,0,2,2,2,0,3
850,0.5454545454545454,1,0,1,2,0,2,4
851,0.11363636363636365,1,1,2,2,2,0,0
852,0.06818181818181818,1,1,1,0,2,2,1
853,0.18181818181818182,1,0,1,0,0,3,4
854,0.29545454545454547,1,1,0,1,0,0,0
855,0.1590909090909091,1,1,2,2,2,4,0
856,0.75,1,0,2,2,2,4,1
857,0.13636363636363635,1,0,0,1,2,2,0
858,0.34090909090909094,1,0,1,0,0,0,0
859,0.3181818181818182,1,1,1,0,1,0,3
860,0.3181818181818182,1,1,1,0,1,0,3
861,0.18181818181818182,1,0,1,1,0,1,3
862,0.11363636363636365,1,0,0,0,0,0,1
863,0.34090909090909094,1,1,1,2,0,3,2
864,0.6363636363636364,1,0,2,2,2,2,3
865,0.36363636363636365,1,0,1,0,1,1,0
866,0.38636363636363635,1,1,2,2,0,2,4
867,0.4772727272727273,1,0,1,2,0,3,0
868,0.3181818181818182,1,0,1,2,2,2,4
869,0.5681818181818182,1,0,0,0,0,0,0
870,0.8409090909090909,1,0,2,2,2,2,3
871,0.3181818181818182,0,1,0,0,0,1,4
872,0.5227272727272727,1,0,2,2,2,0,0
873,0.4772727272727273,1,0,0,1,0,0,0
874,0.4318181818181818,1,1,2,2,2,4,0
875,0.2727272727272727,1,1,0,1,0,3,4
876,0.29545454545454547,1,0,2,0,2,2,0
877,0.25,1,0,0,1,0,0,0
878,0.11363636363636365,0,1,1,0,0,2,1
879,0.29545454545454547,1,0,2,2,2,4,1
880,0.25,1,1,0,1,0,0,4
881,0.2727272727272727,1,0,2,2,2,4,1
882,0.4318181818181818,1,0,2,0,0,0,1
883,0.4090909090909091,1,0,2,0,0,1,1
884,0.38636363636363635,1,1,2,2,0,0,4
885,0.5227272727272727,1,1,0,0,0,0,1
886,0.29545454545454547,1,0,0,1,0,0,3
887,0.4545454545454546,1,1,2,2,0,2,0
888,0.18181818181818182,1,0,1,0,2,4,0
889,0.4772727272727273,1,1,2,0,0,0,4
890,0.5454545454545454,1,1,2,1,0,0,4
891,0.3181818181818182,1,1,1,2,0,3,3
892,0.25,1,1,0,1,0,0,0
893,0.2727272727272727,1,1,2,0,0,3,1
894,0.5,1,1,0,1,0,0,2
895,0.75,1,0,0,1,0,1,0
896,0.34090909090909094,1,0,2,2,2,2,1
897,0.36363636363636365,1,0,1,1,2,1,4
898,0.7272727272727273,1,0,1,2,2,2,1
899,0.13636363636363635,1,0,0,0,0,2,4
900,0.1590909090909091,1,1,1,0,0,0,3
901,0.5681818181818182,1,1,1,0,0,3,3
902,0.1590909090909091,0,0,2,2,2,4,2
903,0.13636363636363635,1,0,1,2,2,4,0
904,0.75,1,0,1,2,2,1,1
905,0.7045454545454546,1,1,2,2,2,1,4
906,0.2727272727272727,1,0,2,0,0,0,0
907,0.1590909090909091,0,1,2,2,0,0,4
908,0.4090909090909091,1,0,2,2,0,0,3
909,0.6818181818181819,1,0,2,2,2,0,1
910,0.6818181818181819,1,0,1,0,0,2,4
911,0.7727272727272727,1,0,2,2,0,0,3
912,0.13636363636363635,0,1,1,0,0,4,2
913,0.34090909090909094,1,1,0,2,0,2,4
914,0.1590909090909091,0,1,2,2,2,2,4
915,0.2727272727272727,1,0,1,0,0,1,4
916,0.2727272727272727,1,0,1,2,2,2,1
917,0.36363636363636365,1,0,1,0,2,1,4
918,0.29545454545454547,1,0,2,2,2,4,0
919,0.09090909090909091,0,1,0,1,0,0,2
920,0.2272727272727273,1,1,0,1,0,2,4
921,0.38636363636363635,1,1,2,2,2,1,3
922,0.2272727272727273,1,1,2,0,0,0,4
923,0.5454545454545454,1,0,1,2,2,1,4
924,0.34090909090909094,1,1,2,0,0,4,0
925,0.25,1,0,2,0,0,0,4
926,0.5681818181818182,1,1,2,1,0,0,4
927,0.25,1,0,2,2,0,2,0
928,0.1590909090909091,1,0,2,0,2,0,0
929,0.29545454545454547,1,1,0,0,0,4,1
930,0.38636363636363635,0,1,2,1,2,1,4
931,0.36363636363636365,1,0,0,0,0,4,2
932,0.5681818181818182,1,0,2,2,2,3,4
933,0.4545454545454546,1,1,1,1,0,3,4
934,0.18181818181818182,1,1,0,1,2,3,4
935,0.4545454545454546,1,1,1,0,2,3,3
936,0.5454545454545454,1,0,0,0,0,0,2
937,0.34090909090909094,1,1,0,0,0,0,0
938,0.3181818181818182,1,0,2,2,2,2,3
939,0.5909090909090909,1,1,2,2,2,1,4
940,0.2272727272727273,1,1,2,2,0,0,3
941,0.5,1,1,2,2,2,3,4
942,0.29545454545454547,0,1,2,2,2,2,4
943,0.3181818181818182,1,1,2,2,0,0,4
944,0.2272727272727273,1,1,0,0,0,2,4
945,0.4772727272727273,1,1,2,2,2,0,2
946,0.6136363636363636,1,0,2,2,0,0,0
947,0.5681818181818182,1,0,2,2,0,2,3
948,0.38636363636363635,1,0,2,2,0,3,4
949,0.5,1,1,2,2,2,4,4
950,0.36363636363636365,1,0,1,2,2,4,3
951,0.13636363636363635,1,1,0,2,1,2,2
952,0.9318181818181819,1,0,1,0,0,3,4
953,0.4090909090909091,0,1,0,0,0,0,3
954,0.4545454545454546,1,0,1,0,2,0,0
955,0.34090909090909094,1,1,0,1,2,2,2
956,0.2727272727272727,1,1,0,0,0,0,1
957,0.36363636363636365,1,1,2,2,2,4,3
958,0.18181818181818182,1,0,2,1,0,0,3
959,0.34090909090909094,1,0,0,1,0,0,0
960,0.3181818181818182,1,0,0,0,0,4,0
961,0.1590909090909091,1,0,1,2,2,2,4
962,0.38636363636363635,1,0,0,0,0,1,4
963,0.13636363636363635,1,1,0,1,0,0,2
964,0.8181818181818182,1,0,2,2,0,2,2
965,0.34090909090909094,1,1,1,2,1,3,4
966,0.18181818181818182,0,1,1,0,0,4,4
967,0.1590909090909091,1,0,0,1,0,4,1
968,0.6136363636363636,1,1,0,0,0,0,3
969,0.34090909090909094,0,0,1,2,2,4,4
970,0.5681818181818182,1,0,1,1,0,3,4
971,0.2727272727272727,1,0,1,2,1,3,4
972,0.5,1,1,0,1,0,0,3
973,0.7045454545454546,1,1,2,2,2,0,1
974,0.25,1,0,0,1,0,2,0
975,0.18181818181818182,1,0,0,0,0,0,0
976,0.4545454545454546,1,0,2,2,2,2,1
977,0.20454545454545456,1,1,2,2,2,2,0
978,0.18181818181818182,1,0,2,0,1,2,1
979,0.2272727272727273,1,1,1,0,0,2,2
980,0.5,1,1,1,0,0,0,4
981,0.4318181818181818,0,1,1,2,2,2,3
982,0.36363636363636365,0,1,2,2,1,2,2
983,0.2272727272727273,1,1,0,1,0,0,2
984,0.20454545454545456,1,0,2,1,2,4,1
985,0.25,1,0,1,0,0,4,4
986,0.4772727272727273,0,1,0,1,0,1,3
987,0.2272727272727273,1,0,1,0,1,1,2
988,0.11363636363636365,1,1,2,1,2,2,4
990,0.4545454545454546,1,0,1,0,2,2,0
991,0.022727272727272728,1,0,2,0,0,4,0
992,0.2727272727272727,0,1,2,2,2,4,4
993,0.2272727272727273,1,0,1,2,2,4,0
994,0.045454545454545456,1,0,0,0,0,0,4
995,0.38636363636363635,1,0,0,1,0,2,4
996,0.4772727272727273,1,0,2,2,2,4,3
997,0.29545454545454547,0,1,2,1,0,0,1
998,0.3181818181818182,1,0,1,0,0,0,3
999,0.20454545454545456,1,0,1,0,0,0,0
1000,0.1590909090909091,1,1,2,2,2,2,2
1001,0.5454545454545454,1,1,0,0,0,0,4
1002,0.36363636363636365,1,1,2,2,2,4,2
1003,0.18181818181818182,0,0,0,0,0,0,4
1004,0.38636363636363635,1,1,1,2,2,4,4
1005,0.36363636363636365,1,0,0,0,0,4,1
1006,0.4545454545454546,1,1,2,2,2,4,4
1007,0.36363636363636365,1,0,0,0,0,0,4
1008,0.4772727272727273,1,1,1,2,2,2,4
1009,0.5909090909090909,0,0,0,1,0,0,0
1010,0.5,1,0,2,2,2,0,0
1011,0.34090909090909094,0,0,1,2,2,2,1
1012,0.13636363636363635,0,1,2,2,0,1,4
1013,0.4545454545454546,0,1,0,1,0,0,4
1014,0.29545454545454547,1,0,2,1,2,0,4
1015,0.11363636363636365,1,0,0,1,2,4,0
1016,0.18181818181818182,0,0,0,1,0,2,0
1017,0.6363636363636364,2,0,2,2,0,0,2
1018,0.2727272727272727,1,1,2,0,0,0,4
1019,0.1590909090909091,1,0,0,0,0,2,3
1020,0.022727272727272728,1,0,0,0,0,2,1
1021,0.2727272727272727,0,1,2,2,2,2,4
1022,0.3181818181818182,1,0,2,2,0,2,1
1023,0.3181818181818182,1,0,1,0,0,0,0
1024,0.4318181818181818,1,1,0,0,0,2,4
1025,0.5454545454545454,1,1,0,0,0,0,4
1026,0.1590909090909091,0,0,2,2,0,0,1
1027,0.022727272727272728,1,0,0,1,0,0,4
1028,0.5,0,1,2,2,0,0,1
1029,0.36363636363636365,1,0,2,1,0,0,0
1030,0.18181818181818182,1,1,0,1,0,0,0
1031,0.29545454545454547,1,1,0,1,2,0,3
1032,0.5,1,1,2,1,0,0,4
1033,0.29545454545454547,0,1,1,0,1,3,2
1034,0.4090909090909091,1,0,0,0,0,0,1
1035,0.38636363636363635,1,1,1,2,0,0,4
1036,0.18181818181818182,1,1,1,0,2,0,4
1037,0.5909090909090909,1,0,0,0,2,0,0
1038,0.36363636363636365,0,0,1,1,0,4,4
1039,0.38636363636363635,1,0,1,0,0,0,0
1040,0.2272727272727273,0,1,0,0,0,2,4
1041,0.34090909090909094,1,0,2,0,2,0,0
1042,0.5,1,1,2,2,0,0,4
1043,0.18181818181818182,1,0,2,2,2,0,4
1044,0.25,0,0,2,2,0,0,2
1045,0.18181818181818182,0,1,2,1,2,0,4
1046,0.34090909090909094,1,1,1,1,0,2,4
1047,0.2272727272727273,1,1,1,0,0,2,4
1048,0.5227272727272727,1,0,1,2,2,3,2
1049,0.4772727272727273,1,1,1,2,2,1,4
1050,0.18181818181818182,0,1,2,2,0,0,4
1051,0.11363636363636365,0,1,1,0,0,1,4
1052,0.38636363636363635,1,1,0,1,2,4,2
1053,0.4090909090909091,1,0,0,1,0,4,1
1054,0.5454545454545454,1,0,0,0,0,0,3
1055,0.4772727272727273,1,1,2,2,2,4,4
1056,0.20454545454545456,1,0,0,0,0,0,1
1057,0.34090909090909094,1,0,0,0,1,4,1
1058,0.29545454545454547,1,1,2,1,0,0,2
1059,0.2272727272727273,0,0,2,2,2,4,3
1060,0.25,0,0,2,0,0,2,2
1061,0.20454545454545456,1,0,0,1,2,3,4
1062,0.5909090909090909,1,0,0,0,2,1,1
1063,0.1590909090909091,1,0,0,0,0,2,2
1064,0.13636363636363635,1,1,1,0,0,2,4
1065,0.1590909090909091,1,1,0,0,2,0,2
1066,0.36363636363636365,1,0,2,1,0,2,1
1067,0.18181818181818182,1,0,2,2,0,1,1
1068,0.6818181818181819,1,0,2,2,2,0,1
1069,0.36363636363636365,1,0,1,0,0,3,0
1070,0.4772727272727273,0,0,1,0,0,0,4
1071,0.5681818181818182,1,0,2,1,0,0,4
1072,0.5227272727272727,1,0,2,2,0,0,3
1073,0.1590909090909091,1,0,0,0,0,0,1
1074,0.29545454545454547,1,0,2,2,0,2,4
1075,0.5,1,1,2,2,2,0,4
1076,0.5681818181818182,1,1,2,1,0,0,4
1077,0.20454545454545456,0,1,2,2,2,3,2
1078,0.4318181818181818,0,1,2,2,0,0,4
1079,0.3181818181818182,1,0,1,0,2,3,4
1080,0.1590909090909091,1,1,1,2,2,4,2
1081,0.25,1,1,0,1,0,3,2
1082,0.2727272727272727,0,1,2,0,0,1,2
1083,0.36363636363636365,0,1,0,0,0,2,2
1084,0.3181818181818182,1,1,2,2,2,2,4
1085,0.4318181818181818,1,0,0,0,2,4,0
1086,0.5227272727272727,1,0,0,0,0,1,4
1087,0.4545454545454546,1,1,2,1,0,0,1
1088,0.3181818181818182,1,0,2,2,2,0,4
1089,0.2272727272727273,0,1,2,2,0,0,4
1090,0.29545454545454547,1,0,1,2,2,4,1
1091,0.5681818181818182,1,1,2,2,0,2,1
1092,0.3181818181818182,1,1,1,2,0,3,2
1093,0.1590909090909091,1,0,2,2,2,0,4
1094,0.4318181818181818,1,0,2,0,2,4,4
1095,0.4090909090909091,1,0,1,2,1,3,4
1096,0.13636363636363635,1,1,0,0,0,4,3
1097,0.5,1,1,2,1,0,1,4
1098,0.25,1,0,0,1,2,2,0
1099,0.5681818181818182,1,0,0,0,0,0,1
1100,0.25,1,0,2,1,0,0,0
1101,0.18181818181818182,1,1,0,1,0,0,4
1102,0.34090909090909094,0,1,1,2,1,3,2
1103,0.38636363636363635,0,1,0,0,0,2,4
1104,0.6136363636363636,1,0,2,0,0,0,1
1105,0.1590909090909091,1,0,1,2,0,2,3
1106,0.7272727272727273,1,0,1,0,0,0,4
1107,0.18181818181818182,1,1,1,0,0,4,3
1108,0.34090909090909094,0,0,2,2,0,0,2
1109,0.2727272727272727,1,0,1,0,1,4,2
1110,0.34090909090909094,1,1,2,2,2,4,4
1111,0.25,1,0,2,0,2,2,2
1112,0.4318181818181818,1,0,1,1,0,0,0
1113,0.1590909090909091,1,1,0,0,0,4,4
1114,0.5,1,0,2,1,0,2,0
1115,0.13636363636363635,1,0,2,2,2,0,4
1116,0.5,1,0,0,1,0,4,1
1117,0.6363636363636364,1,1,0,2,0,0,4
1118,0.4545454545454546,1,1,2,2,2,2,3
1119,0.36363636363636365,1,0,1,2,0,0,1
1120,0.3181818181818182,1,0,1,2,2,4,3
1121,0.5909090909090909,1,0,1,0,0,0,4
1122,0.34090909090909094,0,0,0,1,0,4,1
1123,0.6136363636363636,0,0,0,0,0,0,3
1124,0.38636363636363635,1,0,0,1,2,0,0
1125,0.18181818181818182,1,1,1,0,0,0,2
1126,0.045454545454545456,0,0,0,1,0,0,4
1128,0.4318181818181818,1,1,1,0,2,2,4
1129,0.2272727272727273,1,0,2,0,2,2,0
1130,0.5454545454545454,0,1,2,2,0,0,4
1131,0.3181818181818182,1,0,1,0,0,0,0
1132,0.4090909090909091,0,1,2,2,2,2,3
1133,0.20454545454545456,1,0,1,2,1,1,3
1134,0.20454545454545456,1,0,1,2,1,1,3
